run,phase,iteration,case,latency_ms,status,route,compile_submissions,eager_fallback,max_abs_error
strict-r2,warmup,,batch2_strided,138.419074,ok,compiled_new_variant,1,False,5.960464477539063e-08
strict-r2,serving,0,batch0_contiguous,0.128859,ok,compiled_cache,0,False,0.0
strict-r2,serving,0,batch1_contiguous,0.115008,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,0,batch2_contiguous,0.090889,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,0,batch4_contiguous,0.101719,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,0,batch2_strided,0.080799,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,0,batch3_strided_late,0.335076,rejected,strict_rejection,0,False,
strict-r2,serving,1,batch0_contiguous,0.068219,ok,compiled_cache,0,False,0.0
strict-r2,serving,1,batch1_contiguous,0.081429,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,1,batch2_contiguous,0.074839,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,1,batch4_contiguous,0.084339,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,1,batch2_strided,0.07354,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,1,batch3_strided_late,0.163838,rejected,strict_rejection,0,False,
strict-r2,serving,2,batch0_contiguous,0.058959,ok,compiled_cache,0,False,0.0
strict-r2,serving,2,batch1_contiguous,0.07667,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,2,batch2_contiguous,0.07095,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,2,batch4_contiguous,0.064629,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,2,batch2_strided,0.070199,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,2,batch3_strided_late,0.155188,rejected,strict_rejection,0,False,
strict-r2,serving,3,batch0_contiguous,0.05571,ok,compiled_cache,0,False,0.0
strict-r2,serving,3,batch1_contiguous,0.070418,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,3,batch2_contiguous,0.069979,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,3,batch4_contiguous,0.070269,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,3,batch2_strided,0.07002,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,3,batch3_strided_late,0.156668,rejected,strict_rejection,0,False,
strict-r2,serving,4,batch0_contiguous,0.063509,ok,compiled_cache,0,False,0.0
strict-r2,serving,4,batch1_contiguous,0.069179,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,4,batch2_contiguous,0.067999,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,4,batch4_contiguous,0.077088,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,4,batch2_strided,0.071629,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,4,batch3_strided_late,0.145578,rejected,strict_rejection,0,False,
strict-r2,serving,5,batch0_contiguous,0.053149,ok,compiled_cache,0,False,0.0
strict-r2,serving,5,batch1_contiguous,0.067499,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,5,batch2_contiguous,0.078268,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,5,batch4_contiguous,0.06485,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,5,batch2_strided,0.066039,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,5,batch3_strided_late,0.144418,rejected,strict_rejection,0,False,
strict-r2,serving,6,batch0_contiguous,0.05351,ok,compiled_cache,0,False,0.0
strict-r2,serving,6,batch1_contiguous,0.067329,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,6,batch2_contiguous,0.065469,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,6,batch4_contiguous,0.073971,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,6,batch2_strided,0.069769,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,6,batch3_strided_late,0.141849,rejected,strict_rejection,0,False,
strict-r2,serving,7,batch0_contiguous,0.130028,ok,compiled_cache,0,False,0.0
strict-r2,serving,7,batch1_contiguous,0.07135,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,7,batch2_contiguous,0.068979,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,7,batch4_contiguous,0.06462,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,7,batch2_strided,0.066179,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,7,batch3_strided_late,0.162998,rejected,strict_rejection,0,False,
strict-r2,serving,8,batch0_contiguous,0.05355,ok,compiled_cache,0,False,0.0
strict-r2,serving,8,batch1_contiguous,0.068139,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,8,batch2_contiguous,0.067029,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,8,batch4_contiguous,0.06564,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,8,batch2_strided,0.069879,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,8,batch3_strided_late,0.141409,rejected,strict_rejection,0,False,
strict-r2,serving,9,batch0_contiguous,0.051569,ok,compiled_cache,0,False,0.0
strict-r2,serving,9,batch1_contiguous,0.067989,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,9,batch2_contiguous,0.067069,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,9,batch4_contiguous,0.063489,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,9,batch2_strided,0.066109,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,9,batch3_strided_late,0.155868,rejected,strict_rejection,0,False,
strict-r2,serving,10,batch0_contiguous,0.052939,ok,compiled_cache,0,False,0.0
strict-r2,serving,10,batch1_contiguous,0.066569,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,10,batch2_contiguous,0.06876,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,10,batch4_contiguous,0.077639,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,10,batch2_strided,0.0686,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,10,batch3_strided_late,0.141889,rejected,strict_rejection,0,False,
strict-r2,serving,11,batch0_contiguous,0.062079,ok,compiled_cache,0,False,0.0
strict-r2,serving,11,batch1_contiguous,0.071159,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,11,batch2_contiguous,0.067639,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,11,batch4_contiguous,0.063089,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,11,batch2_strided,0.079409,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,11,batch3_strided_late,0.141758,rejected,strict_rejection,0,False,
strict-r2,serving,12,batch0_contiguous,0.051359,ok,compiled_cache,0,False,0.0
strict-r2,serving,12,batch1_contiguous,0.066219,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,12,batch2_contiguous,0.077129,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,12,batch4_contiguous,0.067029,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,12,batch2_strided,0.066289,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,12,batch3_strided_late,0.142347,rejected,strict_rejection,0,False,
strict-r2,serving,13,batch0_contiguous,0.056,ok,compiled_cache,0,False,0.0
strict-r2,serving,13,batch1_contiguous,0.076848,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,13,batch2_contiguous,0.064699,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,13,batch4_contiguous,0.064089,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,13,batch2_strided,0.07017,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,13,batch3_strided_late,0.144249,rejected,strict_rejection,0,False,
strict-r2,serving,14,batch0_contiguous,0.05334,ok,compiled_cache,0,False,0.0
strict-r2,serving,14,batch1_contiguous,0.068159,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,14,batch2_contiguous,0.06951,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,14,batch4_contiguous,0.068099,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,14,batch2_strided,0.06793,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,14,batch3_strided_late,0.151778,rejected,strict_rejection,0,False,
strict-r2,serving,15,batch0_contiguous,0.065288,ok,compiled_cache,0,False,0.0
strict-r2,serving,15,batch1_contiguous,0.068848,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,15,batch2_contiguous,0.064339,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,15,batch4_contiguous,0.074039,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,15,batch2_strided,0.069219,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,15,batch3_strided_late,0.142258,rejected,strict_rejection,0,False,
strict-r2,serving,16,batch0_contiguous,0.050479,ok,compiled_cache,0,False,0.0
strict-r2,serving,16,batch1_contiguous,0.074459,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,16,batch2_contiguous,0.069809,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,16,batch4_contiguous,0.06382,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,16,batch2_strided,0.065809,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,16,batch3_strided_late,0.139359,rejected,strict_rejection,0,False,
strict-r2,serving,17,batch0_contiguous,0.056379,ok,compiled_cache,0,False,0.0
strict-r2,serving,17,batch1_contiguous,0.066771,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,17,batch2_contiguous,0.064378,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,17,batch4_contiguous,0.06445,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,17,batch2_strided,0.070699,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,17,batch3_strided_late,0.139409,rejected,strict_rejection,0,False,
strict-r2,serving,18,batch0_contiguous,0.051549,ok,compiled_cache,0,False,0.0
strict-r2,serving,18,batch1_contiguous,0.069588,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,18,batch2_contiguous,0.068728,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,18,batch4_contiguous,0.06743,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,18,batch2_strided,0.066239,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,18,batch3_strided_late,0.185217,rejected,strict_rejection,0,False,
strict-r2,serving,19,batch0_contiguous,0.0516,ok,compiled_cache,0,False,0.0
strict-r2,serving,19,batch1_contiguous,0.071878,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,19,batch2_contiguous,0.065808,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,19,batch4_contiguous,0.065929,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,19,batch2_strided,0.067179,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,19,batch3_strided_late,0.142428,rejected,strict_rejection,0,False,
strict-r2,serving,20,batch0_contiguous,0.05559,ok,compiled_cache,0,False,0.0
strict-r2,serving,20,batch1_contiguous,0.067199,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,20,batch2_contiguous,0.067179,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,20,batch4_contiguous,0.06682,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,20,batch2_strided,0.135738,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,20,batch3_strided_late,0.147918,rejected,strict_rejection,0,False,
strict-r2,serving,21,batch0_contiguous,0.051879,ok,compiled_cache,0,False,0.0
strict-r2,serving,21,batch1_contiguous,0.066189,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,21,batch2_contiguous,0.080819,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,21,batch4_contiguous,0.06753,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,21,batch2_strided,0.067909,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,21,batch3_strided_late,0.141418,rejected,strict_rejection,0,False,
strict-r2,serving,22,batch0_contiguous,0.052239,ok,compiled_cache,0,False,0.0
strict-r2,serving,22,batch1_contiguous,0.075529,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,22,batch2_contiguous,0.070239,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,22,batch4_contiguous,0.063619,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,22,batch2_strided,0.068118,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,22,batch3_strided_late,0.142828,rejected,strict_rejection,0,False,
strict-r2,serving,23,batch0_contiguous,0.05263,ok,compiled_cache,0,False,0.0
strict-r2,serving,23,batch1_contiguous,0.065149,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,23,batch2_contiguous,0.072269,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,23,batch4_contiguous,0.069768,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,23,batch2_strided,0.066919,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,23,batch3_strided_late,0.139169,rejected,strict_rejection,0,False,
strict-r2,serving,24,batch0_contiguous,0.054959,ok,compiled_cache,0,False,0.0
strict-r2,serving,24,batch1_contiguous,0.06885,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,24,batch2_contiguous,0.065429,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,24,batch4_contiguous,0.063439,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,24,batch2_strided,0.073969,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,24,batch3_strided_late,0.139888,rejected,strict_rejection,0,False,
strict-r2,serving,25,batch0_contiguous,0.051929,ok,compiled_cache,0,False,0.0
strict-r2,serving,25,batch1_contiguous,0.066599,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,25,batch2_contiguous,0.072839,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,25,batch4_contiguous,0.066459,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,25,batch2_strided,0.068028,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,25,batch3_strided_late,0.138188,rejected,strict_rejection,0,False,
strict-r2,serving,26,batch0_contiguous,0.055219,ok,compiled_cache,0,False,0.0
strict-r2,serving,26,batch1_contiguous,0.06612,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,26,batch2_contiguous,0.068819,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,26,batch4_contiguous,0.066799,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,26,batch2_strided,0.069899,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,26,batch3_strided_late,0.13871,rejected,strict_rejection,0,False,
strict-r2,serving,27,batch0_contiguous,0.054759,ok,compiled_cache,0,False,0.0
strict-r2,serving,27,batch1_contiguous,0.121748,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,27,batch2_contiguous,0.071229,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,27,batch4_contiguous,0.066719,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,27,batch2_strided,0.06693,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,27,batch3_strided_late,0.152827,rejected,strict_rejection,0,False,
strict-r2,serving,28,batch0_contiguous,0.05981,ok,compiled_cache,0,False,0.0
strict-r2,serving,28,batch1_contiguous,0.069979,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,28,batch2_contiguous,0.06467,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,28,batch4_contiguous,0.062279,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,28,batch2_strided,0.078239,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,28,batch3_strided_late,0.139587,rejected,strict_rejection,0,False,
strict-r2,serving,29,batch0_contiguous,0.055448,ok,compiled_cache,0,False,0.0
strict-r2,serving,29,batch1_contiguous,0.066238,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,29,batch2_contiguous,0.075639,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,29,batch4_contiguous,0.063009,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,29,batch2_strided,0.06623,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,29,batch3_strided_late,0.141798,rejected,strict_rejection,0,False,
strict-r2,serving,30,batch0_contiguous,0.05101,ok,compiled_cache,0,False,0.0
strict-r2,serving,30,batch1_contiguous,0.064308,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,30,batch2_contiguous,0.068859,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,30,batch4_contiguous,0.074239,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,30,batch2_strided,0.068439,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,30,batch3_strided_late,0.138128,rejected,strict_rejection,0,False,
strict-r2,serving,31,batch0_contiguous,0.053789,ok,compiled_cache,0,False,0.0
strict-r2,serving,31,batch1_contiguous,0.07687,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,31,batch2_contiguous,0.076289,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,31,batch4_contiguous,0.06433,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,31,batch2_strided,0.064319,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,31,batch3_strided_late,0.135448,rejected,strict_rejection,0,False,
strict-r2,serving,32,batch0_contiguous,0.055479,ok,compiled_cache,0,False,0.0
strict-r2,serving,32,batch1_contiguous,0.066308,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,32,batch2_contiguous,0.063219,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,32,batch4_contiguous,0.065389,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,32,batch2_strided,0.068869,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,32,batch3_strided_late,0.139808,rejected,strict_rejection,0,False,
strict-r2,serving,33,batch0_contiguous,0.054059,ok,compiled_cache,0,False,0.0
strict-r2,serving,33,batch1_contiguous,0.075959,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,33,batch2_contiguous,0.071279,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,33,batch4_contiguous,0.064158,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,33,batch2_strided,0.06564,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,33,batch3_strided_late,0.146478,rejected,strict_rejection,0,False,
strict-r2,serving,34,batch0_contiguous,0.107879,ok,compiled_cache,0,False,0.0
strict-r2,serving,34,batch1_contiguous,0.067939,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,34,batch2_contiguous,0.06551,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,34,batch4_contiguous,0.065538,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,34,batch2_strided,0.073669,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,34,batch3_strided_late,0.136208,rejected,strict_rejection,0,False,
strict-r2,serving,35,batch0_contiguous,0.05018,ok,compiled_cache,0,False,0.0
strict-r2,serving,35,batch1_contiguous,0.066069,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,35,batch2_contiguous,0.066899,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,35,batch4_contiguous,0.063199,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,35,batch2_strided,0.074099,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,35,batch3_strided_late,0.150658,rejected,strict_rejection,0,False,
strict-r2,serving,36,batch0_contiguous,0.05125,ok,compiled_cache,0,False,0.0
strict-r2,serving,36,batch1_contiguous,0.069289,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,36,batch2_contiguous,0.064949,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,36,batch4_contiguous,0.081088,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,36,batch2_strided,0.068208,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,36,batch3_strided_late,0.135349,rejected,strict_rejection,0,False,
strict-r2,serving,37,batch0_contiguous,0.06521,ok,compiled_cache,0,False,0.0
strict-r2,serving,37,batch1_contiguous,0.076099,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,37,batch2_contiguous,0.065109,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,37,batch4_contiguous,0.060588,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,37,batch2_strided,0.075668,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,37,batch3_strided_late,0.140308,rejected,strict_rejection,0,False,
strict-r2,serving,38,batch0_contiguous,0.04996,ok,compiled_cache,0,False,0.0
strict-r2,serving,38,batch1_contiguous,0.06861,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,38,batch2_contiguous,0.078309,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,38,batch4_contiguous,0.066279,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,38,batch2_strided,0.069268,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,38,batch3_strided_late,0.140109,rejected,strict_rejection,0,False,
strict-r2,serving,39,batch0_contiguous,0.05229,ok,compiled_cache,0,False,0.0
strict-r2,serving,39,batch1_contiguous,0.070699,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,39,batch2_contiguous,0.068159,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,39,batch4_contiguous,0.06112,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,39,batch2_strided,0.067699,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,39,batch3_strided_late,0.135839,rejected,strict_rejection,0,False,
strict-r2,serving,40,batch0_contiguous,0.055459,ok,compiled_cache,0,False,0.0
strict-r2,serving,40,batch1_contiguous,0.06509,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,40,batch2_contiguous,0.066869,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,40,batch4_contiguous,0.064339,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,40,batch2_strided,0.070948,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,40,batch3_strided_late,0.150967,rejected,strict_rejection,0,False,
strict-r2,serving,41,batch0_contiguous,0.104688,ok,compiled_cache,0,False,0.0
strict-r2,serving,41,batch1_contiguous,0.067669,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,41,batch2_contiguous,0.06476,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,41,batch4_contiguous,0.062929,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,41,batch2_strided,0.111419,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,41,batch3_strided_late,0.140039,rejected,strict_rejection,0,False,
strict-r2,serving,42,batch0_contiguous,0.050639,ok,compiled_cache,0,False,0.0
strict-r2,serving,42,batch1_contiguous,0.064559,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,42,batch2_contiguous,0.077459,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,42,batch4_contiguous,0.06731,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,42,batch2_strided,0.069799,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,42,batch3_strided_late,0.139779,rejected,strict_rejection,0,False,
strict-r2,serving,43,batch0_contiguous,0.05125,ok,compiled_cache,0,False,0.0
strict-r2,serving,43,batch1_contiguous,0.06883,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,43,batch2_contiguous,0.063389,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,43,batch4_contiguous,0.065169,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,43,batch2_strided,0.067469,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,43,batch3_strided_late,0.139149,rejected,strict_rejection,0,False,
strict-r2,serving,44,batch0_contiguous,0.051359,ok,compiled_cache,0,False,0.0
strict-r2,serving,44,batch1_contiguous,0.07517,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,44,batch2_contiguous,0.068529,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,44,batch4_contiguous,0.065859,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,44,batch2_strided,0.06701,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,44,batch3_strided_late,0.135657,rejected,strict_rejection,0,False,
strict-r2,serving,45,batch0_contiguous,0.05613,ok,compiled_cache,0,False,0.0
strict-r2,serving,45,batch1_contiguous,0.065219,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,45,batch2_contiguous,0.06566,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,45,batch4_contiguous,0.067019,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,45,batch2_strided,0.074959,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,45,batch3_strided_late,0.139228,rejected,strict_rejection,0,False,
strict-r2,serving,46,batch0_contiguous,0.050099,ok,compiled_cache,0,False,0.0
strict-r2,serving,46,batch1_contiguous,0.070079,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,46,batch2_contiguous,0.06741,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,46,batch4_contiguous,0.060239,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,46,batch2_strided,0.063639,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,46,batch3_strided_late,0.147848,rejected,strict_rejection,0,False,
strict-r2,serving,47,batch0_contiguous,0.05518,ok,compiled_cache,0,False,0.0
strict-r2,serving,47,batch1_contiguous,0.06549,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,47,batch2_contiguous,0.066548,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,47,batch4_contiguous,0.065189,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,47,batch2_strided,0.068529,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,47,batch3_strided_late,0.184038,rejected,strict_rejection,0,False,
strict-r2,serving,48,batch0_contiguous,0.051569,ok,compiled_cache,0,False,0.0
strict-r2,serving,48,batch1_contiguous,0.067309,ok,compiled_cache,0,False,1.4901161193847656e-08
strict-r2,serving,48,batch2_contiguous,0.070419,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,48,batch4_contiguous,0.064309,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,48,batch2_strided,0.081469,ok,compiled_cache,0,False,5.960464477539063e-08
strict-r2,serving,48,batch3_strided_late,0.142149,rejected,strict_rejection,0,False,
